file,class3,detected,inside
2_playing/slot_20260712_2030_camA_t001266_m.jpg,C2_ACTIVE_PLAY,9,7
2_playing/slot_20260712_2030_camA_t001273.jpg,C2_ACTIVE_PLAY,7,7
2_playing/slot_20260712_2030_camA_t001288.jpg,C2_ACTIVE_PLAY,3,3
2_playing/slot_20260712_2030_camA_t001303.jpg,C2_ACTIVE_PLAY,6,5
2_playing/slot_20260712_2030_camA_t001318.jpg,C2_ACTIVE_PLAY,1,1
2_playing/slot_20260712_2030_camA_t001333.jpg,C2_ACTIVE_PLAY,2,1
2_playing/slot_20260712_2030_camA_t001348.jpg,C2_ACTIVE_PLAY,12,12
2_playing/slot_20260712_2030_camA_t001363.jpg,C2_ACTIVE_PLAY,12,12
2_playing/slot_20260712_2030_camA_t001378.jpg,C2_ACTIVE_PLAY,7,7
2_playing/slot_20260712_2030_camA_t001383_m.jpg,C2_ACTIVE_PLAY,6,6
2_playing/slot_20260712_2030_camA_t001393.jpg,C2_ACTIVE_PLAY,3,3
2_playing/slot_20260712_2030_camA_t001398_m.jpg,C2_ACTIVE_PLAY,7,7
2_playing/slot_20260712_2030_camA_t001403_m.jpg,C2_ACTIVE_PLAY,10,9
2_playing/slot_20260712_2030_camA_t001408.jpg,C2_ACTIVE_PLAY,12,9
2_playing/slot_20260712_2030_camA_t001413_m.jpg,C2_ACTIVE_PLAY,12,10
2_playing/slot_20260712_2030_camA_t001418_m.jpg,C2_ACTIVE_PLAY,10,9
2_playing/slot_20260712_2030_camA_t001423.jpg,C2_ACTIVE_PLAY,13,13
2_playing/slot_20260712_2030_camA_t001438.jpg,C2_ACTIVE_PLAY,4,4
2_playing/slot_20260712_2030_camA_t001453.jpg,C2_ACTIVE_PLAY,1,1
2_playing/slot_20260712_2030_camA_t001466_m.jpg,C2_ACTIVE_PLAY,5,4
2_playing/slot_20260712_2030_camA_t001468.jpg,C2_ACTIVE_PLAY,4,3
2_playing/slot_20260712_2030_camA_t001473_m.jpg,C2_ACTIVE_PLAY,7,7
2_playing/slot_20260712_2030_camA_t001478_m.jpg,C2_ACTIVE_PLAY,7,7
2_playing/slot_20260712_2030_camA_t001483.jpg,C2_ACTIVE_PLAY,6,5
2_playing/slot_20260712_2030_camA_t001498.jpg,C2_ACTIVE_PLAY,4,4
2_playing/slot_20260712_2030_camA_t001513.jpg,C2_ACTIVE_PLAY,9,9
2_playing/slot_20260712_2030_camA_t001518_m.jpg,C2_ACTIVE_PLAY,8,7
2_playing/slot_20260712_2030_camA_t001523_m.jpg,C2_ACTIVE_PLAY,7,7
2_playing/slot_20260712_2030_camA_t001528.jpg,C2_ACTIVE_PLAY,8,8
2_playing/slot_20260712_2030_camA_t001543.jpg,C2_ACTIVE_PLAY,4,4
2_playing/slot_20260712_2030_camA_t001558.jpg,C2_ACTIVE_PLAY,5,5
2_playing/slot_20260712_2030_camA_t001573.jpg,C2_ACTIVE_PLAY,6,6
2_playing/slot_20260712_2030_camA_t001578_m.jpg,C2_ACTIVE_PLAY,7,6
2_playing/slot_20260712_2030_camA_t001588.jpg,C2_ACTIVE_PLAY,6,6
2_playing/slot_20260712_2030_camA_t001603.jpg,C2_ACTIVE_PLAY,4,3
2_playing/slot_20260712_2030_camA_t001618.jpg,C2_ACTIVE_PLAY,1,1
2_playing/slot_20260712_2030_camA_t001648.jpg,C2_ACTIVE_PLAY,1,1
2_playing/slot_20260712_2030_camA_t001678.jpg,C2_ACTIVE_PLAY,5,5
2_playing/slot_20260712_2030_camA_t001693.jpg,C2_ACTIVE_PLAY,4,4
2_playing/slot_20260712_2030_camA_t001700_m.jpg,C2_ACTIVE_PLAY,9,8
2_playing/slot_20260712_2030_camA_t001705_m.jpg,C2_ACTIVE_PLAY,10,10
2_playing/slot_20260712_2030_camA_t001708.jpg,C2_ACTIVE_PLAY,10,9
2_playing/slot_20260712_2030_camA_t001723.jpg,C2_ACTIVE_PLAY,4,3
2_playing/slot_20260712_2030_camA_t001731_m.jpg,C2_ACTIVE_PLAY,9,8
2_playing/slot_20260712_2030_camA_t001738.jpg,C2_ACTIVE_PLAY,3,3
2_playing/slot_20260712_2030_camA_t001753.jpg,C2_ACTIVE_PLAY,9,8
2_playing/slot_20260712_2030_camA_t001768.jpg,C2_ACTIVE_PLAY,9,9
2_playing/slot_20260712_2030_camA_t001777_m.jpg,C2_ACTIVE_PLAY,12,11
2_playing/slot_20260712_2030_camA_t001783.jpg,C2_ACTIVE_PLAY,12,12
2_playing/slot_20260712_2030_camA_t001798.jpg,C2_ACTIVE_PLAY,13,13
2_playing/slot_20260712_2030_camA_t001813.jpg,C2_ACTIVE_PLAY,6,6
2_playing/slot_20260712_2030_camA_t001827.jpg,C2_ACTIVE_PLAY,6,6
2_playing/slot_20260712_2030_camA_t001842.jpg,C2_ACTIVE_PLAY,5,4
2_playing/slot_20260712_2030_camA_t001857.jpg,C2_ACTIVE_PLAY,5,3
2_playing/slot_20260712_2030_camA_t001872.jpg,C2_ACTIVE_PLAY,6,5
2_playing/slot_20260712_2030_camA_t001887.jpg,C2_ACTIVE_PLAY,9,9
2_playing/slot_20260712_2030_camA_t001902.jpg,C2_ACTIVE_PLAY,9,9
2_playing/slot_20260712_2030_camA_t001917.jpg,C2_ACTIVE_PLAY,5,5
2_playing/slot_20260712_2030_camA_t001932.jpg,C2_ACTIVE_PLAY,5,5
2_playing/slot_20260712_2030_camA_t001946_m.jpg,C2_ACTIVE_PLAY,5,4
2_playing/slot_20260712_2030_camA_t001947.jpg,C2_ACTIVE_PLAY,6,6
2_playing/slot_20260712_2030_camA_t001962.jpg,C2_ACTIVE_PLAY,2,2
2_playing/slot_20260712_2030_camA_t001977.jpg,C2_ACTIVE_PLAY,4,4
2_playing/slot_20260712_2030_camA_t001992.jpg,C2_ACTIVE_PLAY,3,3
2_playing/slot_20260712_2030_camA_t002003_m.jpg,C2_ACTIVE_PLAY,6,6
2_playing/slot_20260712_2030_camA_t002007.jpg,C2_ACTIVE_PLAY,6,5
2_playing/slot_20260712_2030_camA_t002022.jpg,C2_ACTIVE_PLAY,5,5
2_playing/slot_20260712_2030_camA_t002037.jpg,C2_ACTIVE_PLAY,12,12
2_playing/slot_20260712_2030_camA_t002052.jpg,C2_ACTIVE_PLAY,12,12
2_playing/slot_20260712_2030_camA_t002067.jpg,C2_ACTIVE_PLAY,7,6
2_playing/slot_20260712_2030_camA_t002073_m.jpg,C2_ACTIVE_PLAY,7,5
2_playing/slot_20260712_2030_camA_t002082.jpg,C2_ACTIVE_PLAY,10,9
2_playing/slot_20260712_2030_camA_t002097.jpg,C2_ACTIVE_PLAY,4,4
2_playing/slot_20260712_2030_camA_t002112.jpg,C2_ACTIVE_PLAY,2,2
2_playing/slot_20260712_2030_camA_t002127.jpg,C2_ACTIVE_PLAY,1,1
2_playing/slot_20260712_2030_camA_t002142.jpg,C2_ACTIVE_PLAY,7,7
2_playing/slot_20260712_2030_camA_t002157.jpg,C2_ACTIVE_PLAY,8,8
2_playing/slot_20260712_2030_camA_t002172.jpg,C2_ACTIVE_PLAY,11,11
2_playing/slot_20260712_2030_camA_t002187.jpg,C2_ACTIVE_PLAY,12,12
2_playing/slot_20260712_2030_camA_t002202.jpg,C2_ACTIVE_PLAY,10,10
2_playing/slot_20260712_2030_camA_t002217.jpg,C2_ACTIVE_PLAY,8,8
2_playing/slot_20260712_2030_camA_t002232.jpg,C2_ACTIVE_PLAY,3,3
2_playing/slot_20260712_2030_camA_t002247.jpg,C2_ACTIVE_PLAY,3,3
2_playing/slot_20260712_2030_camA_t002262.jpg,C2_ACTIVE_PLAY,3,3
2_playing/slot_20260712_2030_camA_t002277.jpg,C2_ACTIVE_PLAY,7,7
2_playing/slot_20260712_2030_camA_t002292.jpg,C2_ACTIVE_PLAY,6,6
2_playing/slot_20260712_2030_camA_t002307.jpg,C2_ACTIVE_PLAY,2,2
2_playing/slot_20260712_2030_camA_t002337.jpg,C2_ACTIVE_PLAY,5,5
2_playing/slot_20260712_2030_camA_t002352.jpg,C2_ACTIVE_PLAY,11,11
2_playing/slot_20260712_2030_camA_t002367.jpg,C2_ACTIVE_PLAY,10,10
2_playing/slot_20260712_2030_camA_t002382.jpg,C2_ACTIVE_PLAY,14,14
2_playing/slot_20260712_2030_camA_t002397.jpg,C2_ACTIVE_PLAY,11,11
2_playing/slot_20260712_2030_camA_t002412.jpg,C2_ACTIVE_PLAY,8,8
2_playing/slot_20260712_2030_camA_t002427.jpg,C2_ACTIVE_PLAY,7,7
2_playing/slot_20260712_2030_camA_t002442.jpg,C2_ACTIVE_PLAY,8,8
2_playing/slot_20260712_2030_camA_t002457.jpg,C2_ACTIVE_PLAY,9,9
2_playing/slot_20260712_2030_camA_t002472.jpg,C2_ACTIVE_PLAY,5,5
2_playing/slot_20260712_2030_camA_t002487.jpg,C2_ACTIVE_PLAY,7,7
2_playing/slot_20260712_2030_camA_t002502.jpg,C2_ACTIVE_PLAY,6,6
2_playing/slot_20260712_2030_camA_t002517.jpg,C2_ACTIVE_PLAY,6,6
2_playing/slot_20260712_2030_camA_t002532.jpg,C2_ACTIVE_PLAY,5,5
2_playing/slot_20260712_2030_camA_t002547.jpg,C2_ACTIVE_PLAY,5,4
2_playing/slot_20260712_2030_camA_t002555_m.jpg,C2_ACTIVE_PLAY,14,13
2_playing/slot_20260712_2030_camA_t002562.jpg,C2_ACTIVE_PLAY,7,7
2_playing/slot_20260712_2030_camA_t002577.jpg,C2_ACTIVE_PLAY,2,2
2_playing/slot_20260712_2030_camA_t002592.jpg,C2_ACTIVE_PLAY,3,3
2_playing/slot_20260712_2030_camA_t002607.jpg,C2_ACTIVE_PLAY,5,5
2_playing/slot_20260712_2030_camA_t002622.jpg,C2_ACTIVE_PLAY,7,7
2_playing/slot_20260712_2030_camA_t002630_m.jpg,C2_ACTIVE_PLAY,13,13
2_playing/slot_20260712_2030_camA_t002637.jpg,C2_ACTIVE_PLAY,9,8
2_playing/slot_20260712_2030_camA_t002652.jpg,C2_ACTIVE_PLAY,5,5
2_playing/slot_20260712_2030_camA_t002667.jpg,C2_ACTIVE_PLAY,2,2
2_playing/slot_20260712_2030_camA_t002682.jpg,C2_ACTIVE_PLAY,4,4
2_playing/slot_20260712_2030_camA_t002697.jpg,C2_ACTIVE_PLAY,8,8
2_playing/slot_20260712_2030_camA_t002704_m.jpg,C2_ACTIVE_PLAY,10,10
2_playing/slot_20260712_2030_camA_t002712.jpg,C2_ACTIVE_PLAY,4,4
2_playing/slot_20260712_2030_camA_t002726.jpg,C2_ACTIVE_PLAY,5,5
2_playing/slot_20260712_2030_camA_t002741.jpg,C2_ACTIVE_PLAY,7,7
2_playing/slot_20260712_2030_camA_t002756.jpg,C2_ACTIVE_PLAY,6,6
2_playing/slot_20260712_2030_camA_t002771.jpg,C2_ACTIVE_PLAY,8,7
2_playing/slot_20260712_2030_camA_t002786.jpg,C2_ACTIVE_PLAY,4,4
2_playing/slot_20260712_2030_camA_t002801.jpg,C2_ACTIVE_PLAY,10,8
2_playing/slot_20260712_2030_camA_t002816.jpg,C2_ACTIVE_PLAY,13,13
2_playing/slot_20260712_2030_camA_t002831.jpg,C2_ACTIVE_PLAY,6,6
2_playing/slot_20260712_2030_camA_t002846.jpg,C2_ACTIVE_PLAY,3,3
2_playing/slot_20260712_2030_camA_t002876.jpg,C2_ACTIVE_PLAY,7,7
2_playing/slot_20260712_2030_camA_t002891.jpg,C2_ACTIVE_PLAY,7,5
2_playing/slot_20260712_2030_camA_t002906.jpg,C2_ACTIVE_PLAY,4,3
2_playing/slot_20260712_2030_camA_t002921.jpg,C2_ACTIVE_PLAY,6,6
2_playing/slot_20260712_2030_camA_t002936.jpg,C2_ACTIVE_PLAY,3,2
2_playing/slot_20260712_2030_camA_t002951.jpg,C2_ACTIVE_PLAY,3,3
2_playing/slot_20260712_2030_camA_t002956_m.jpg,C2_ACTIVE_PLAY,8,6
2_playing/slot_20260712_2030_camA_t002965_m.jpg,C2_ACTIVE_PLAY,10,9
2_playing/slot_20260712_2030_camA_t002966.jpg,C2_ACTIVE_PLAY,12,11
2_playing/slot_20260712_2030_camA_t002971_m.jpg,C2_ACTIVE_PLAY,9,9
2_playing/slot_20260712_2030_camA_t002981.jpg,C2_ACTIVE_PLAY,6,4
2_playing/slot_20260712_2030_camA_t002996.jpg,C2_ACTIVE_PLAY,3,3
2_playing/slot_20260712_2030_camA_t003011.jpg,C2_ACTIVE_PLAY,6,5
2_playing/slot_20260712_2030_camA_t003026.jpg,C2_ACTIVE_PLAY,14,12
2_playing/slot_20260712_2030_camA_t003041.jpg,C2_ACTIVE_PLAY,7,7
2_playing/slot_20260712_2030_camA_t003056.jpg,C2_ACTIVE_PLAY,11,11
2_playing/slot_20260712_2030_camA_t003071.jpg,C2_ACTIVE_PLAY,5,5
2_playing/slot_20260712_2030_camA_t003086.jpg,C2_ACTIVE_PLAY,5,5
2_playing/slot_20260712_2030_camA_t003101.jpg,C2_ACTIVE_PLAY,12,12
2_playing/slot_20260712_2030_camA_t003116.jpg,C2_ACTIVE_PLAY,8,8
2_playing/slot_20260712_2030_camA_t003131.jpg,C2_ACTIVE_PLAY,5,4
2_playing/slot_20260712_2030_camA_t003146.jpg,C2_ACTIVE_PLAY,2,2
2_playing/slot_20260712_2030_camA_t003161.jpg,C2_ACTIVE_PLAY,3,3
2_playing/slot_20260712_2030_camA_t003176.jpg,C2_ACTIVE_PLAY,7,7
2_playing/slot_20260712_2030_camA_t003191.jpg,C2_ACTIVE_PLAY,7,7
2_playing/slot_20260712_2030_camA_t003196_m.jpg,C2_ACTIVE_PLAY,9,8
2_playing/slot_20260712_2030_camA_t003206.jpg,C2_ACTIVE_PLAY,3,3
2_playing/slot_20260712_2030_camA_t003221.jpg,C2_ACTIVE_PLAY,5,5
2_playing/slot_20260712_2030_camA_t003228_m.jpg,C2_ACTIVE_PLAY,6,6
2_playing/slot_20260712_2030_camA_t003236.jpg,C2_ACTIVE_PLAY,6,5
2_playing/slot_20260712_2030_camA_t003251.jpg,C2_ACTIVE_PLAY,5,5
2_playing/slot_20260712_2030_camA_t003266.jpg,C2_ACTIVE_PLAY,1,1
2_playing/slot_20260712_2030_camA_t003281.jpg,C2_ACTIVE_PLAY,8,8
2_playing/slot_20260712_2030_camA_t003296.jpg,C2_ACTIVE_PLAY,11,10
2_playing/slot_20260712_2030_camA_t003311.jpg,C2_ACTIVE_PLAY,3,2
2_playing/slot_20260712_2030_camA_t003326.jpg,C2_ACTIVE_PLAY,1,1
2_playing/slot_20260712_2030_camA_t003341.jpg,C2_ACTIVE_PLAY,1,1
2_playing/slot_20260712_2030_camA_t003356.jpg,C2_ACTIVE_PLAY,4,4
2_playing/slot_20260712_2030_camA_t003371.jpg,C2_ACTIVE_PLAY,6,5
2_playing/slot_20260712_2030_camA_t003376_m.jpg,C2_ACTIVE_PLAY,12,9
2_playing/slot_20260712_2030_camA_t003386.jpg,C2_ACTIVE_PLAY,13,13
2_playing/slot_20260712_2030_camA_t003401.jpg,C2_ACTIVE_PLAY,7,7
2_playing/slot_20260712_2030_camA_t003416.jpg,C2_ACTIVE_PLAY,6,6
2_playing/slot_20260712_2030_camA_t003431.jpg,C2_ACTIVE_PLAY,5,5
2_playing/slot_20260712_2030_camA_t003446.jpg,C2_ACTIVE_PLAY,9,9
2_playing/slot_20260712_2030_camA_t003461.jpg,C2_ACTIVE_PLAY,8,8
2_playing/slot_20260712_2030_camA_t003476.jpg,C2_ACTIVE_PLAY,6,4
2_playing/slot_20260712_2030_camA_t003491.jpg,C2_ACTIVE_PLAY,4,4
2_playing/slot_20260712_2030_camA_t003506.jpg,C2_ACTIVE_PLAY,4,4
2_playing/slot_20260712_2030_camA_t003521.jpg,C2_ACTIVE_PLAY,4,4
2_playing/slot_20260712_2030_camA_t003536.jpg,C2_ACTIVE_PLAY,7,7
2_playing/slot_20260712_2030_camA_t003551.jpg,C2_ACTIVE_PLAY,3,3
2_playing/slot_20260712_2030_camA_t003566.jpg,C2_ACTIVE_PLAY,3,3
2_playing/slot_20260712_2030_camA_t003581.jpg,C2_ACTIVE_PLAY,5,5
