file,venue,class3,detected,current,flat-field,grown,contour
2_playing/slot_20260712_2030_camA_t000434.jpg,venue_01,C2_ACTIVE_PLAY,6,6,6,6,6
2_playing/slot_20260712_2030_camA_t000449.jpg,venue_01,C2_ACTIVE_PLAY,9,9,9,9,8
2_playing/slot_20260712_2030_camA_t000464.jpg,venue_01,C2_ACTIVE_PLAY,15,15,15,15,14
2_playing/slot_20260712_2030_camA_t000472_m.jpg,venue_01,C2_ACTIVE_PLAY,10,10,10,10,10
2_playing/slot_20260712_2030_camA_t000479.jpg,venue_01,C2_ACTIVE_PLAY,8,8,8,8,7
2_playing/slot_20260712_2030_camA_t000494.jpg,venue_01,C2_ACTIVE_PLAY,4,4,4,4,4
2_playing/slot_20260712_2030_camA_t000509.jpg,venue_01,C2_ACTIVE_PLAY,2,2,2,2,2
2_playing/slot_20260712_2030_camA_t000524.jpg,venue_01,C2_ACTIVE_PLAY,8,8,8,8,8
2_playing/slot_20260712_2030_camA_t000529_m.jpg,venue_01,C2_ACTIVE_PLAY,14,13,13,13,12
2_playing/slot_20260712_2030_camA_t000534_m.jpg,venue_01,C2_ACTIVE_PLAY,13,12,12,12,12
2_playing/slot_20260712_2030_camA_t000539.jpg,venue_01,C2_ACTIVE_PLAY,11,10,10,10,10
2_playing/slot_20260712_2030_camA_t000544_m.jpg,venue_01,C2_ACTIVE_PLAY,9,8,8,8,8
2_playing/slot_20260712_2030_camA_t000554.jpg,venue_01,C2_ACTIVE_PLAY,6,6,6,6,6
2_playing/slot_20260712_2030_camA_t000569.jpg,venue_01,C2_ACTIVE_PLAY,4,4,4,4,4
2_playing/slot_20260712_2030_camA_t000584.jpg,venue_01,C2_ACTIVE_PLAY,6,5,5,5,4
2_playing/slot_20260712_2030_camA_t000597_m.jpg,venue_01,C2_ACTIVE_PLAY,6,4,4,4,4
2_playing/slot_20260712_2030_camA_t000599.jpg,venue_01,C2_ACTIVE_PLAY,8,8,8,8,8
2_playing/slot_20260712_2030_camA_t000614.jpg,venue_01,C2_ACTIVE_PLAY,10,10,10,10,10
2_playing/slot_20260712_2030_camA_t000621_m.jpg,venue_01,C2_ACTIVE_PLAY,11,9,10,10,9
2_playing/slot_20260712_2030_camA_t000629.jpg,venue_01,C2_ACTIVE_PLAY,5,4,4,4,4
2_playing/slot_20260712_2030_camA_t000642_m.jpg,venue_01,C2_ACTIVE_PLAY,7,5,5,5,5
2_playing/slot_20260712_2030_camA_t000644.jpg,venue_01,C2_ACTIVE_PLAY,8,7,7,7,6
2_playing/slot_20260712_2030_camA_t000659.jpg,venue_01,C2_ACTIVE_PLAY,4,2,2,2,2
2_playing/slot_20260712_2030_camA_t000674.jpg,venue_01,C2_ACTIVE_PLAY,3,3,3,3,2
2_playing/slot_20260712_2030_camA_t000689.jpg,venue_01,C2_ACTIVE_PLAY,5,5,5,5,5
2_playing/slot_20260712_2030_camA_t000704.jpg,venue_01,C2_ACTIVE_PLAY,9,9,9,9,9
2_playing/slot_20260712_2030_camA_t000714_m.jpg,venue_01,C2_ACTIVE_PLAY,10,8,8,8,8
2_playing/slot_20260712_2030_camA_t000719.jpg,venue_01,C2_ACTIVE_PLAY,9,9,9,9,9
2_playing/slot_20260712_2030_camA_t000734.jpg,venue_01,C2_ACTIVE_PLAY,3,3,3,3,3
2_playing/slot_20260712_2030_camA_t000749.jpg,venue_01,C2_ACTIVE_PLAY,12,12,12,12,10
2_playing/slot_20260712_2030_camA_t000754_m.jpg,venue_01,C2_ACTIVE_PLAY,10,10,10,10,9
2_playing/slot_20260712_2030_camA_t000764.jpg,venue_01,C2_ACTIVE_PLAY,11,11,11,11,11
2_playing/slot_20260712_2030_camA_t000779.jpg,venue_01,C2_ACTIVE_PLAY,4,4,4,4,3
2_playing/slot_20260712_2030_camA_t000794.jpg,venue_01,C2_ACTIVE_PLAY,3,3,3,3,3
2_playing/slot_20260712_2030_camA_t000809.jpg,venue_01,C2_ACTIVE_PLAY,6,6,6,6,6
2_playing/slot_20260712_2030_camA_t000822_m.jpg,venue_01,C2_ACTIVE_PLAY,9,8,8,8,8
2_playing/slot_20260712_2030_camA_t000824.jpg,venue_01,C2_ACTIVE_PLAY,10,9,9,9,8
2_playing/slot_20260712_2030_camA_t000836_m.jpg,venue_01,C2_ACTIVE_PLAY,8,8,8,8,8
2_playing/slot_20260712_2030_camA_t000839.jpg,venue_01,C2_ACTIVE_PLAY,7,7,7,7,7
2_playing/slot_20260712_2030_camA_t000854.jpg,venue_01,C2_ACTIVE_PLAY,8,7,7,7,7
2_playing/slot_20260712_2030_camA_t000859_m.jpg,venue_01,C2_ACTIVE_PLAY,10,9,9,9,8
2_playing/slot_20260712_2030_camA_t000869.jpg,venue_01,C2_ACTIVE_PLAY,7,7,7,7,6
2_playing/slot_20260712_2030_camA_t000884.jpg,venue_01,C2_ACTIVE_PLAY,9,9,9,9,9
2_playing/slot_20260712_2030_camA_t000899.jpg,venue_01,C2_ACTIVE_PLAY,8,8,8,8,7
2_playing/slot_20260712_2030_camA_t000913.jpg,venue_01,C2_ACTIVE_PLAY,8,7,7,7,7
2_playing/slot_20260712_2030_camA_t000928.jpg,venue_01,C2_ACTIVE_PLAY,2,2,2,2,0
2_playing/slot_20260712_2030_camA_t000943.jpg,venue_01,C2_ACTIVE_PLAY,13,12,13,13,10
2_playing/slot_20260712_2030_camA_t000958.jpg,venue_01,C2_ACTIVE_PLAY,4,4,4,4,4
2_playing/slot_20260712_2030_camA_t000973.jpg,venue_01,C2_ACTIVE_PLAY,2,2,2,2,1
2_playing/slot_20260712_2030_camA_t000988.jpg,venue_01,C2_ACTIVE_PLAY,1,1,1,1,1
2_playing/slot_20260712_2030_camA_t001003.jpg,venue_01,C2_ACTIVE_PLAY,4,4,4,4,4
2_playing/slot_20260712_2030_camA_t001018.jpg,venue_01,C2_ACTIVE_PLAY,11,10,11,11,9
2_playing/slot_20260712_2030_camA_t001033.jpg,venue_01,C2_ACTIVE_PLAY,9,9,9,9,9
2_playing/slot_20260712_2030_camA_t001048.jpg,venue_01,C2_ACTIVE_PLAY,4,4,4,4,4
2_playing/slot_20260712_2030_camA_t001063.jpg,venue_01,C2_ACTIVE_PLAY,2,2,2,2,2
2_playing/slot_20260712_2030_camA_t001078.jpg,venue_01,C2_ACTIVE_PLAY,5,5,5,5,5
2_playing/slot_20260712_2030_camA_t001093.jpg,venue_01,C2_ACTIVE_PLAY,7,7,7,7,7
2_playing/slot_20260712_2030_camA_t001108.jpg,venue_01,C2_ACTIVE_PLAY,3,3,3,3,3
2_playing/slot_20260712_2030_camA_t001123.jpg,venue_01,C2_ACTIVE_PLAY,12,12,12,12,12
2_playing/slot_20260712_2030_camA_t001138.jpg,venue_01,C2_ACTIVE_PLAY,8,8,8,8,8
2_playing/slot_20260712_2030_camA_t001153.jpg,venue_01,C2_ACTIVE_PLAY,7,7,7,7,7
2_playing/slot_20260712_2030_camA_t001168.jpg,venue_01,C2_ACTIVE_PLAY,6,6,6,6,6
2_playing/slot_20260712_2030_camA_t001183.jpg,venue_01,C2_ACTIVE_PLAY,7,7,7,7,7
2_playing/slot_20260712_2030_camA_t001198.jpg,venue_01,C2_ACTIVE_PLAY,5,5,5,5,5
2_playing/slot_20260712_2030_camA_t001213.jpg,venue_01,C2_ACTIVE_PLAY,7,7,7,7,7
2_playing/slot_20260712_2030_camA_t001228.jpg,venue_01,C2_ACTIVE_PLAY,8,8,8,8,8
2_playing/slot_20260712_2030_camA_t001243.jpg,venue_01,C2_ACTIVE_PLAY,6,6,6,6,6
2_playing/slot_20260712_2030_camA_t001258.jpg,venue_01,C2_ACTIVE_PLAY,9,8,8,8,8
2_playing/slot_20260712_2030_camA_t001266_m.jpg,venue_01,C2_ACTIVE_PLAY,9,7,7,7,7
2_playing/slot_20260712_2030_camA_t001273.jpg,venue_01,C2_ACTIVE_PLAY,7,7,7,7,7
2_playing/slot_20260712_2030_camA_t001288.jpg,venue_01,C2_ACTIVE_PLAY,3,3,3,3,3
2_playing/slot_20260712_2030_camA_t001303.jpg,venue_01,C2_ACTIVE_PLAY,6,5,5,5,5
2_playing/slot_20260712_2030_camA_t001318.jpg,venue_01,C2_ACTIVE_PLAY,1,1,1,1,1
2_playing/slot_20260712_2030_camA_t001333.jpg,venue_01,C2_ACTIVE_PLAY,2,1,1,1,1
2_playing/slot_20260712_2030_camA_t001348.jpg,venue_01,C2_ACTIVE_PLAY,12,12,12,12,12
2_playing/slot_20260712_2030_camA_t001363.jpg,venue_01,C2_ACTIVE_PLAY,12,12,12,12,12
2_playing/slot_20260712_2030_camA_t001378.jpg,venue_01,C2_ACTIVE_PLAY,7,7,7,7,7
2_playing/slot_20260712_2030_camA_t001383_m.jpg,venue_01,C2_ACTIVE_PLAY,6,6,6,6,6
2_playing/slot_20260712_2030_camA_t001393.jpg,venue_01,C2_ACTIVE_PLAY,3,3,3,3,3
2_playing/slot_20260712_2030_camA_t001398_m.jpg,venue_01,C2_ACTIVE_PLAY,7,7,7,7,7
2_playing/slot_20260712_2030_camA_t001403_m.jpg,venue_01,C2_ACTIVE_PLAY,10,9,9,9,9
2_playing/slot_20260712_2030_camA_t001408.jpg,venue_01,C2_ACTIVE_PLAY,12,9,11,11,8
2_playing/slot_20260712_2030_camA_t001413_m.jpg,venue_01,C2_ACTIVE_PLAY,12,10,11,11,8
2_playing/slot_20260712_2030_camA_t001418_m.jpg,venue_01,C2_ACTIVE_PLAY,10,9,9,9,9
2_playing/slot_20260712_2030_camA_t001423.jpg,venue_01,C2_ACTIVE_PLAY,13,13,13,13,13
2_playing/slot_20260712_2030_camA_t001438.jpg,venue_01,C2_ACTIVE_PLAY,4,4,4,4,4
2_playing/slot_20260712_2030_camA_t001453.jpg,venue_01,C2_ACTIVE_PLAY,1,1,1,1,1
2_playing/slot_20260712_2030_camA_t001466_m.jpg,venue_01,C2_ACTIVE_PLAY,5,4,4,4,4
2_playing/slot_20260712_2030_camA_t001468.jpg,venue_01,C2_ACTIVE_PLAY,4,3,3,3,3
2_playing/slot_20260712_2030_camA_t001473_m.jpg,venue_01,C2_ACTIVE_PLAY,7,7,7,7,7
2_playing/slot_20260712_2030_camA_t001478_m.jpg,venue_01,C2_ACTIVE_PLAY,7,7,7,7,7
2_playing/slot_20260712_2030_camA_t001483.jpg,venue_01,C2_ACTIVE_PLAY,6,5,5,5,5
2_playing/slot_20260712_2030_camA_t001498.jpg,venue_01,C2_ACTIVE_PLAY,4,4,4,4,4
2_playing/slot_20260712_2030_camA_t001513.jpg,venue_01,C2_ACTIVE_PLAY,9,9,9,9,9
2_playing/slot_20260712_2030_camA_t001518_m.jpg,venue_01,C2_ACTIVE_PLAY,8,7,7,7,7
2_playing/slot_20260712_2030_camA_t001523_m.jpg,venue_01,C2_ACTIVE_PLAY,7,7,7,7,7
2_playing/slot_20260712_2030_camA_t001528.jpg,venue_01,C2_ACTIVE_PLAY,8,8,8,8,8
2_playing/slot_20260712_2030_camA_t001543.jpg,venue_01,C2_ACTIVE_PLAY,4,4,4,4,4
2_playing/slot_20260712_2030_camA_t001558.jpg,venue_01,C2_ACTIVE_PLAY,5,5,5,5,4
2_playing/slot_20260712_2030_camA_t001573.jpg,venue_01,C2_ACTIVE_PLAY,6,6,6,6,5
2_playing/slot_20260712_2030_camA_t001578_m.jpg,venue_01,C2_ACTIVE_PLAY,7,6,6,6,6
2_playing/slot_20260712_2030_camA_t001588.jpg,venue_01,C2_ACTIVE_PLAY,6,6,6,6,6
2_playing/slot_20260712_2030_camA_t001603.jpg,venue_01,C2_ACTIVE_PLAY,4,3,3,3,3
2_playing/slot_20260712_2030_camA_t001618.jpg,venue_01,C2_ACTIVE_PLAY,1,1,1,1,1
2_playing/slot_20260712_2030_camA_t001648.jpg,venue_01,C2_ACTIVE_PLAY,1,1,1,1,1
2_playing/slot_20260712_2030_camA_t001678.jpg,venue_01,C2_ACTIVE_PLAY,5,5,5,5,5
2_playing/slot_20260712_2030_camA_t001693.jpg,venue_01,C2_ACTIVE_PLAY,4,4,4,4,4
2_playing/slot_20260712_2030_camA_t001700_m.jpg,venue_01,C2_ACTIVE_PLAY,9,8,8,8,8
2_playing/slot_20260712_2030_camA_t001705_m.jpg,venue_01,C2_ACTIVE_PLAY,10,10,10,10,10
2_playing/slot_20260712_2030_camA_t001708.jpg,venue_01,C2_ACTIVE_PLAY,10,9,9,9,9
2_playing/slot_20260712_2030_camA_t001723.jpg,venue_01,C2_ACTIVE_PLAY,4,3,3,3,3
2_playing/slot_20260712_2030_camA_t001731_m.jpg,venue_01,C2_ACTIVE_PLAY,9,8,8,8,8
2_playing/slot_20260712_2030_camA_t001738.jpg,venue_01,C2_ACTIVE_PLAY,3,3,3,3,3
2_playing/slot_20260712_2030_camA_t001753.jpg,venue_01,C2_ACTIVE_PLAY,9,8,8,8,7
2_playing/slot_20260712_2030_camA_t001768.jpg,venue_01,C2_ACTIVE_PLAY,9,9,9,9,9
2_playing/slot_20260712_2030_camA_t001777_m.jpg,venue_01,C2_ACTIVE_PLAY,12,11,11,11,11
2_playing/slot_20260712_2030_camA_t001783.jpg,venue_01,C2_ACTIVE_PLAY,12,12,12,12,12
2_playing/slot_20260712_2030_camA_t001798.jpg,venue_01,C2_ACTIVE_PLAY,13,13,13,13,13
2_playing/slot_20260712_2030_camA_t001813.jpg,venue_01,C2_ACTIVE_PLAY,6,6,6,6,6
2_playing/slot_20260712_2030_camA_t001827.jpg,venue_01,C2_ACTIVE_PLAY,6,6,6,6,6
2_playing/slot_20260712_2030_camA_t001842.jpg,venue_01,C2_ACTIVE_PLAY,5,4,4,4,4
2_playing/slot_20260712_2030_camA_t001857.jpg,venue_01,C2_ACTIVE_PLAY,5,3,3,3,3
2_playing/slot_20260712_2030_camA_t001872.jpg,venue_01,C2_ACTIVE_PLAY,6,5,5,5,5
2_playing/slot_20260712_2030_camA_t001887.jpg,venue_01,C2_ACTIVE_PLAY,9,9,9,9,9
2_playing/slot_20260712_2030_camA_t001902.jpg,venue_01,C2_ACTIVE_PLAY,9,9,9,9,9
2_playing/slot_20260712_2030_camA_t001917.jpg,venue_01,C2_ACTIVE_PLAY,5,5,5,5,5
2_playing/slot_20260712_2030_camA_t001932.jpg,venue_01,C2_ACTIVE_PLAY,5,5,5,5,5
2_playing/slot_20260712_2030_camA_t001946_m.jpg,venue_01,C2_ACTIVE_PLAY,5,4,4,4,4
2_playing/slot_20260712_2030_camA_t001947.jpg,venue_01,C2_ACTIVE_PLAY,6,6,6,6,6
2_playing/slot_20260712_2030_camA_t001962.jpg,venue_01,C2_ACTIVE_PLAY,2,2,2,2,2
2_playing/slot_20260712_2030_camA_t001977.jpg,venue_01,C2_ACTIVE_PLAY,4,4,4,4,4
2_playing/slot_20260712_2030_camA_t001992.jpg,venue_01,C2_ACTIVE_PLAY,3,3,3,3,3
2_playing/slot_20260712_2030_camA_t002003_m.jpg,venue_01,C2_ACTIVE_PLAY,6,6,6,6,6
2_playing/slot_20260712_2030_camA_t002007.jpg,venue_01,C2_ACTIVE_PLAY,6,5,6,6,5
2_playing/slot_20260712_2030_camA_t002022.jpg,venue_01,C2_ACTIVE_PLAY,5,5,5,5,5
2_playing/slot_20260712_2030_camA_t002037.jpg,venue_01,C2_ACTIVE_PLAY,12,12,12,12,12
2_playing/slot_20260712_2030_camA_t002052.jpg,venue_01,C2_ACTIVE_PLAY,12,12,12,12,12
2_playing/slot_20260712_2030_camA_t002067.jpg,venue_01,C2_ACTIVE_PLAY,7,6,6,6,6
2_playing/slot_20260712_2030_camA_t002073_m.jpg,venue_01,C2_ACTIVE_PLAY,7,5,5,5,5
2_playing/slot_20260712_2030_camA_t002082.jpg,venue_01,C2_ACTIVE_PLAY,10,9,9,9,9
2_playing/slot_20260712_2030_camA_t002097.jpg,venue_01,C2_ACTIVE_PLAY,4,4,4,4,4
2_playing/slot_20260712_2030_camA_t002112.jpg,venue_01,C2_ACTIVE_PLAY,2,2,2,2,2
2_playing/slot_20260712_2030_camA_t002127.jpg,venue_01,C2_ACTIVE_PLAY,1,1,1,1,1
2_playing/slot_20260712_2030_camA_t002142.jpg,venue_01,C2_ACTIVE_PLAY,7,7,7,7,7
2_playing/slot_20260712_2030_camA_t002157.jpg,venue_01,C2_ACTIVE_PLAY,8,8,8,8,8
2_playing/slot_20260712_2030_camA_t002172.jpg,venue_01,C2_ACTIVE_PLAY,11,11,11,11,11
2_playing/slot_20260712_2030_camA_t002187.jpg,venue_01,C2_ACTIVE_PLAY,12,12,12,12,11
2_playing/slot_20260712_2030_camA_t002202.jpg,venue_01,C2_ACTIVE_PLAY,10,10,10,10,10
2_playing/slot_20260712_2030_camA_t002217.jpg,venue_01,C2_ACTIVE_PLAY,8,8,8,8,8
2_playing/slot_20260712_2030_camA_t002232.jpg,venue_01,C2_ACTIVE_PLAY,3,3,3,3,3
2_playing/slot_20260712_2030_camA_t002247.jpg,venue_01,C2_ACTIVE_PLAY,3,3,3,3,3
2_playing/slot_20260712_2030_camA_t002262.jpg,venue_01,C2_ACTIVE_PLAY,3,3,3,3,3
2_playing/slot_20260712_2030_camA_t002277.jpg,venue_01,C2_ACTIVE_PLAY,7,7,7,7,7
2_playing/slot_20260712_2030_camA_t002292.jpg,venue_01,C2_ACTIVE_PLAY,6,6,6,6,6
2_playing/slot_20260712_2030_camA_t002307.jpg,venue_01,C2_ACTIVE_PLAY,2,2,2,2,2
2_playing/slot_20260712_2030_camA_t002337.jpg,venue_01,C2_ACTIVE_PLAY,5,5,5,5,5
2_playing/slot_20260712_2030_camA_t002352.jpg,venue_01,C2_ACTIVE_PLAY,11,11,11,11,11
2_playing/slot_20260712_2030_camA_t002367.jpg,venue_01,C2_ACTIVE_PLAY,10,10,10,10,10
2_playing/slot_20260712_2030_camA_t002382.jpg,venue_01,C2_ACTIVE_PLAY,14,14,14,14,14
2_playing/slot_20260712_2030_camA_t002397.jpg,venue_01,C2_ACTIVE_PLAY,11,11,11,11,10
2_playing/slot_20260712_2030_camA_t002412.jpg,venue_01,C2_ACTIVE_PLAY,8,8,8,8,8
2_playing/slot_20260712_2030_camA_t002427.jpg,venue_01,C2_ACTIVE_PLAY,7,7,7,7,7
2_playing/slot_20260712_2030_camA_t002442.jpg,venue_01,C2_ACTIVE_PLAY,8,8,8,8,8
2_playing/slot_20260712_2030_camA_t002457.jpg,venue_01,C2_ACTIVE_PLAY,9,9,9,9,9
2_playing/slot_20260712_2030_camA_t002472.jpg,venue_01,C2_ACTIVE_PLAY,5,5,5,5,5
2_playing/slot_20260712_2030_camA_t002487.jpg,venue_01,C2_ACTIVE_PLAY,7,7,7,7,7
2_playing/slot_20260712_2030_camA_t002502.jpg,venue_01,C2_ACTIVE_PLAY,6,6,6,6,6
2_playing/slot_20260712_2030_camA_t002517.jpg,venue_01,C2_ACTIVE_PLAY,6,6,6,6,6
2_playing/slot_20260712_2030_camA_t002532.jpg,venue_01,C2_ACTIVE_PLAY,5,5,5,5,5
2_playing/slot_20260712_2030_camA_t002547.jpg,venue_01,C2_ACTIVE_PLAY,5,4,4,4,4
2_playing/slot_20260712_2030_camA_t002555_m.jpg,venue_01,C2_ACTIVE_PLAY,14,13,13,13,13
2_playing/slot_20260712_2030_camA_t002562.jpg,venue_01,C2_ACTIVE_PLAY,7,7,7,7,6
2_playing/slot_20260712_2030_camA_t002577.jpg,venue_01,C2_ACTIVE_PLAY,2,2,2,2,2
2_playing/slot_20260712_2030_camA_t002592.jpg,venue_01,C2_ACTIVE_PLAY,3,3,3,3,3
2_playing/slot_20260712_2030_camA_t002607.jpg,venue_01,C2_ACTIVE_PLAY,5,5,5,5,5
2_playing/slot_20260712_2030_camA_t002622.jpg,venue_01,C2_ACTIVE_PLAY,7,7,7,7,7
2_playing/slot_20260712_2030_camA_t002630_m.jpg,venue_01,C2_ACTIVE_PLAY,13,13,13,13,13
2_playing/slot_20260712_2030_camA_t002637.jpg,venue_01,C2_ACTIVE_PLAY,9,8,8,8,8
2_playing/slot_20260712_2030_camA_t002652.jpg,venue_01,C2_ACTIVE_PLAY,5,5,5,5,5
2_playing/slot_20260712_2030_camA_t002667.jpg,venue_01,C2_ACTIVE_PLAY,2,2,2,2,2
2_playing/slot_20260712_2030_camA_t002682.jpg,venue_01,C2_ACTIVE_PLAY,4,4,4,4,4
2_playing/slot_20260712_2030_camA_t002697.jpg,venue_01,C2_ACTIVE_PLAY,8,8,8,8,8
2_playing/slot_20260712_2030_camA_t002704_m.jpg,venue_01,C2_ACTIVE_PLAY,10,10,10,10,10
2_playing/slot_20260712_2030_camA_t002712.jpg,venue_01,C2_ACTIVE_PLAY,4,4,4,4,4
2_playing/slot_20260712_2030_camA_t002726.jpg,venue_01,C2_ACTIVE_PLAY,5,5,5,5,4
2_playing/slot_20260712_2030_camA_t002741.jpg,venue_01,C2_ACTIVE_PLAY,7,7,7,7,7
2_playing/slot_20260712_2030_camA_t002756.jpg,venue_01,C2_ACTIVE_PLAY,6,6,6,6,6
2_playing/slot_20260712_2030_camA_t002771.jpg,venue_01,C2_ACTIVE_PLAY,8,7,7,7,7
2_playing/slot_20260712_2030_camA_t002786.jpg,venue_01,C2_ACTIVE_PLAY,4,4,4,4,4
2_playing/slot_20260712_2030_camA_t002801.jpg,venue_01,C2_ACTIVE_PLAY,10,8,10,10,7
2_playing/slot_20260712_2030_camA_t002816.jpg,venue_01,C2_ACTIVE_PLAY,13,13,13,13,12
2_playing/slot_20260712_2030_camA_t002831.jpg,venue_01,C2_ACTIVE_PLAY,6,6,6,6,5
2_playing/slot_20260712_2030_camA_t002846.jpg,venue_01,C2_ACTIVE_PLAY,3,3,3,3,3
2_playing/slot_20260712_2030_camA_t002876.jpg,venue_01,C2_ACTIVE_PLAY,7,7,7,7,7
2_playing/slot_20260712_2030_camA_t002891.jpg,venue_01,C2_ACTIVE_PLAY,7,5,5,5,5
2_playing/slot_20260712_2030_camA_t002906.jpg,venue_01,C2_ACTIVE_PLAY,4,3,4,4,3
2_playing/slot_20260712_2030_camA_t002921.jpg,venue_01,C2_ACTIVE_PLAY,6,6,6,6,6
2_playing/slot_20260712_2030_camA_t002936.jpg,venue_01,C2_ACTIVE_PLAY,3,2,2,2,2
2_playing/slot_20260712_2030_camA_t002951.jpg,venue_01,C2_ACTIVE_PLAY,3,3,3,3,3
2_playing/slot_20260712_2030_camA_t002956_m.jpg,venue_01,C2_ACTIVE_PLAY,8,6,6,6,6
2_playing/slot_20260712_2030_camA_t002965_m.jpg,venue_01,C2_ACTIVE_PLAY,10,9,9,9,9
2_playing/slot_20260712_2030_camA_t002966.jpg,venue_01,C2_ACTIVE_PLAY,12,11,11,11,11
2_playing/slot_20260712_2030_camA_t002971_m.jpg,venue_01,C2_ACTIVE_PLAY,9,9,9,9,9
2_playing/slot_20260712_2030_camA_t002981.jpg,venue_01,C2_ACTIVE_PLAY,6,4,4,4,4
2_playing/slot_20260712_2030_camA_t002996.jpg,venue_01,C2_ACTIVE_PLAY,3,3,3,3,3
2_playing/slot_20260712_2030_camA_t003011.jpg,venue_01,C2_ACTIVE_PLAY,6,5,6,6,5
2_playing/slot_20260712_2030_camA_t003026.jpg,venue_01,C2_ACTIVE_PLAY,14,12,14,14,12
2_playing/slot_20260712_2030_camA_t003041.jpg,venue_01,C2_ACTIVE_PLAY,7,7,7,7,7
2_playing/slot_20260712_2030_camA_t003056.jpg,venue_01,C2_ACTIVE_PLAY,11,11,11,11,10
2_playing/slot_20260712_2030_camA_t003071.jpg,venue_01,C2_ACTIVE_PLAY,5,5,5,5,5
2_playing/slot_20260712_2030_camA_t003086.jpg,venue_01,C2_ACTIVE_PLAY,5,5,5,5,5
2_playing/slot_20260712_2030_camA_t003101.jpg,venue_01,C2_ACTIVE_PLAY,12,12,12,12,12
2_playing/slot_20260712_2030_camA_t003116.jpg,venue_01,C2_ACTIVE_PLAY,8,8,8,8,8
2_playing/slot_20260712_2030_camA_t003131.jpg,venue_01,C2_ACTIVE_PLAY,5,4,5,5,4
2_playing/slot_20260712_2030_camA_t003146.jpg,venue_01,C2_ACTIVE_PLAY,2,2,2,2,2
2_playing/slot_20260712_2030_camA_t003161.jpg,venue_01,C2_ACTIVE_PLAY,3,3,3,3,3
2_playing/slot_20260712_2030_camA_t003176.jpg,venue_01,C2_ACTIVE_PLAY,7,7,7,7,7
2_playing/slot_20260712_2030_camA_t003191.jpg,venue_01,C2_ACTIVE_PLAY,7,7,7,7,7
2_playing/slot_20260712_2030_camA_t003196_m.jpg,venue_01,C2_ACTIVE_PLAY,9,8,9,9,7
2_playing/slot_20260712_2030_camA_t003206.jpg,venue_01,C2_ACTIVE_PLAY,3,3,3,3,3
2_playing/slot_20260712_2030_camA_t003221.jpg,venue_01,C2_ACTIVE_PLAY,5,5,5,5,5
2_playing/slot_20260712_2030_camA_t003228_m.jpg,venue_01,C2_ACTIVE_PLAY,6,6,6,6,6
2_playing/slot_20260712_2030_camA_t003236.jpg,venue_01,C2_ACTIVE_PLAY,6,5,5,5,5
2_playing/slot_20260712_2030_camA_t003251.jpg,venue_01,C2_ACTIVE_PLAY,5,5,5,5,5
2_playing/slot_20260712_2030_camA_t003266.jpg,venue_01,C2_ACTIVE_PLAY,1,1,1,1,1
2_playing/slot_20260712_2030_camA_t003281.jpg,venue_01,C2_ACTIVE_PLAY,8,8,8,8,8
2_playing/slot_20260712_2030_camA_t003296.jpg,venue_01,C2_ACTIVE_PLAY,11,10,11,11,10
2_playing/slot_20260712_2030_camA_t003311.jpg,venue_01,C2_ACTIVE_PLAY,3,2,3,3,2
2_playing/slot_20260712_2030_camA_t003326.jpg,venue_01,C2_ACTIVE_PLAY,1,1,1,1,1
2_playing/slot_20260712_2030_camA_t003341.jpg,venue_01,C2_ACTIVE_PLAY,1,1,1,1,1
2_playing/slot_20260712_2030_camA_t003356.jpg,venue_01,C2_ACTIVE_PLAY,4,4,4,4,4
2_playing/slot_20260712_2030_camA_t003371.jpg,venue_01,C2_ACTIVE_PLAY,6,5,5,5,5
2_playing/slot_20260712_2030_camA_t003376_m.jpg,venue_01,C2_ACTIVE_PLAY,12,9,10,10,9
2_playing/slot_20260712_2030_camA_t003386.jpg,venue_01,C2_ACTIVE_PLAY,13,13,13,13,13
2_playing/slot_20260712_2030_camA_t003401.jpg,venue_01,C2_ACTIVE_PLAY,7,7,7,7,7
2_playing/slot_20260712_2030_camA_t003416.jpg,venue_01,C2_ACTIVE_PLAY,6,6,6,6,6
2_playing/slot_20260712_2030_camA_t003431.jpg,venue_01,C2_ACTIVE_PLAY,5,5,5,5,5
2_playing/slot_20260712_2030_camA_t003446.jpg,venue_01,C2_ACTIVE_PLAY,9,9,9,9,7
2_playing/slot_20260712_2030_camA_t003461.jpg,venue_01,C2_ACTIVE_PLAY,8,8,8,8,8
2_playing/slot_20260712_2030_camA_t003476.jpg,venue_01,C2_ACTIVE_PLAY,6,4,4,4,4
2_playing/slot_20260712_2030_camA_t003491.jpg,venue_01,C2_ACTIVE_PLAY,4,4,4,4,4
2_playing/slot_20260712_2030_camA_t003506.jpg,venue_01,C2_ACTIVE_PLAY,4,4,4,4,4
2_playing/slot_20260712_2030_camA_t003521.jpg,venue_01,C2_ACTIVE_PLAY,4,4,4,4,4
2_playing/slot_20260712_2030_camA_t003536.jpg,venue_01,C2_ACTIVE_PLAY,7,7,7,7,6
2_playing/slot_20260712_2030_camA_t003551.jpg,venue_01,C2_ACTIVE_PLAY,3,3,3,3,3
2_playing/slot_20260712_2030_camA_t003566.jpg,venue_01,C2_ACTIVE_PLAY,3,3,3,3,3
2_playing/slot_20260712_2030_camA_t003581.jpg,venue_01,C2_ACTIVE_PLAY,5,5,5,5,5
